,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
49,6437.0,35287.0,0.00037766,15.0,0.42252,3.8943
50,6488.0,36000.0,0.00037011,16.0,0.42431,3.8834
51,6538.0,36733.0,0.00036231,16.0,0.42254,3.8521
52,6587.0,37450.0,0.00035464,16.0,0.42312,3.8526
53,6636.0,38168.0,0.00034695,16.0,0.42216,3.8523
54,6683.0,38889.0,0.00033923,17.0,0.42297,3.8224
55,6729.0,39605.0,0.00033153,17.0,0.4228,3.8534
56,6775.0,40321.0,0.00032384,17.0,0.42334,3.8583
57,6821.0,41046.0,0.00031607,18.0,0.42424,3.8449
58,6865.0,41771.0,0.00030829,18.0,0.42434,3.8204
59,6909.0,42496.0,0.00030053,18.0,0.42112,3.8428
60,6952.0,43207.0,0.00029296,18.0,0.42135,3.812
61,6994.0,43924.0,0.00028535,19.0,0.42264,3.7973
62,7036.0,44655.0,0.00027762,19.0,0.42146,3.7795
63,7077.0,45369.0,0.00027011,19.0,0.42295,3.8003
64,7118.0,46087.0,0.00026263,20.0,0.4229,3.7741
65,7157.0,46802.0,0.00025522,20.0,0.42241,3.7499
66,7197.0,47535.0,0.00024768,20.0,0.42255,3.7838
67,7236.0,48250.0,0.00024039,20.0,0.42241,3.7629
68,7274.0,48967.0,0.00023318,21.0,0.42218,3.7606
69,7312.0,49699.0,0.00022588,21.0,0.42242,3.7589
70,7349.0,50412.0,0.00021885,21.0,0.42278,3.7822
71,7386.0,51125.0,0.00021191,22.0,0.42161,3.7732
72,7422.0,51853.0,0.00020494,22.0,0.42214,3.7797
73,7458.0,52580.0,0.00019806,22.0,0.42264,3.7152
74,7493.0,53287.0,0.00019149,22.0,0.42131,3.7833
75,7528.0,54007.0,0.00018491,23.0,0.42155,3.7261
76,7562.0,54726.0,0.00017846,23.0,0.4221,3.705
77,7596.0,55444.0,0.00017214,23.0,0.42155,3.7147
78,7630.0,56162.0,0.00016594,23.0,0.42131,3.6982
79,7663.0,56885.0,0.00015985,24.0,0.42209,3.7214
80,7696.0,57612.0,0.00015385,24.0,0.42105,3.6919
81,7729.0,58339.0,0.00014801,24.0,0.42161,3.7185
82,7761.0,59054.0,0.00014241,25.0,0.4219,3.7112
83,7792.0,59766.0,0.00013699,25.0,0.42073,3.6822
84,7824.0,60500.0,0.00013155,25.0,0.42106,3.6783
85,7855.0,61211.0,0.00012645,25.0,0.42206,3.7117
86,7885.0,61922.0,0.00012152,26.0,0.42157,3.6706
87,7916.0,62662.0,0.00011656,26.0,0.42154,3.6847
88,7946.0,63379.0,0.00011193,26.0,0.42132,3.6889
89,7976.0,64102.0,0.00010745,27.0,0.42028,3.6732
90,8005.0,64821.0,0.00010316,27.0,0.42199,3.6769
91,8034.0,65541.0,9.9063e-05,27.0,0.42026,3.6534
92,8063.0,66259.0,9.5156e-05,27.0,0.42155,3.7062
93,8091.0,66972.0,9.1476e-05,28.0,0.42188,3.6829
94,8119.0,67692.0,8.795e-05,28.0,0.42195,3.664
95,8147.0,68412.0,8.4623e-05,28.0,0.42154,3.6933
96,8175.0,69135.0,8.1486e-05,29.0,0.42196,3.6707
97,8202.0,69854.0,7.8567e-05,29.0,0.42249,3.6423
98,8229.0,70573.0,7.5857e-05,29.0,0.42149,3.654
99,8256.0,71292.0,7.3352e-05,29.0,0.42185,3.6663
100,8283.0,72025.0,7.1017e-05,30.0,0.42257,3.6813
101,8309.0,72742.0,6.8946e-05,30.0,0.42155,3.6516
102,8335.0,73458.0,6.7087e-05,30.0,0.42208,3.6678
103,8361.0,74176.0,6.544e-05,31.0,0.42208,3.6716
104,8386.0,74888.0,6.4019e-05,31.0,0.42163,3.7009
105,8412.0,75628.0,6.2768e-05,31.0,0.421,3.6503
106,8437.0,76340.0,6.1783e-05,31.0,0.42177,3.6522
107,8462.0,77063.0,6.1003e-05,32.0,0.42187,3.6365
108,8486.0,77768.0,6.0456e-05,32.0,0.42114,3.6516
109,8511.0,78503.0,6.0113e-05,32.0,0.4213,3.6515
110,8531.0,79091.0,6.0004e-05,32.0,0.42137,3.6888
111,8535.0,79209.0,6e-05,32.0,0.4214,3.656
