,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
102,16837.0,73447.0,6.7073e-05,15.0,0.42784,3.6143
103,16902.0,74168.0,6.5422e-05,16.0,0.42756,3.6211
104,16964.0,74887.0,6.399e-05,16.0,0.42736,3.629
105,17026.0,75606.0,6.2776e-05,16.0,0.42773,3.624
106,17088.0,76325.0,6.178e-05,16.0,0.42757,3.6349
107,17150.0,77043.0,6.1005e-05,16.0,0.42756,3.64
108,17212.0,77762.0,6.0449e-05,16.0,0.42761,3.6281
109,17274.0,78481.0,6.0114e-05,16.0,0.42777,3.5978
110,17326.0,79083.0,6.0004e-05,16.0,0.4277,3.6352
111,17327.0,79095.0,6.0003e-05,16.0,0.12844,3.6278
112,17328.0,79107.0,6.0002e-05,16.0,0.12868,3.6499
113,17329.0,79118.0,6.0002e-05,16.0,0.12873,3.5927
114,17330.0,79130.0,6.0001e-05,16.0,0.099898,3.6143
115,17331.0,79141.0,6.0001e-05,16.0,0.12939,3.6514
116,17332.0,79153.0,6.0001e-05,16.0,0.12886,3.6222
117,17333.0,79165.0,6e-05,16.0,0.12875,3.6333
118,17334.0,79176.0,6e-05,16.0,0.12879,3.6148
119,17335.0,79188.0,6e-05,16.0,0.12885,3.6465
120,17336.0,79199.0,6e-05,16.0,0.12887,3.6315
121,17337.0,79211.0,6e-05,16.0,0.12889,3.6225
