,Iteration,Time,Learning Rate,Batch Size,Train Loss,Val Loss
44,6287.0,31682.0,0.00041516,14.0,0.42784,4.1622
45,6345.0,32412.0,0.00040768,14.0,0.42787,4.0873
46,6402.0,33130.0,0.00040026,14.0,0.42913,4.1377
47,6456.0,33851.0,0.00039276,15.0,0.42744,4.1302
48,6509.0,34566.0,0.00038526,15.0,0.42787,4.0985
49,6562.0,35281.0,0.00037772,15.0,0.42674,4.1074
50,6615.0,36010.0,0.00037,16.0,0.42779,4.1589
51,6665.0,36730.0,0.00036234,16.0,0.42809,4.0547
52,6715.0,37449.0,0.00035466,16.0,0.42812,4.08
53,6765.0,38168.0,0.00034695,16.0,0.42781,4.0617
54,6813.0,38891.0,0.0003392,17.0,0.42901,4.1009
55,6860.0,39610.0,0.00033147,17.0,0.42728,4.0072
56,6907.0,40329.0,0.00032375,17.0,0.42733,4.0868
57,6953.0,41040.0,0.00031612,18.0,0.42892,4.015
58,6998.0,41769.0,0.00030831,18.0,0.42727,4.0519
59,7042.0,42481.0,0.00030069,18.0,0.42586,4.0101
60,7087.0,43210.0,0.00029292,18.0,0.42744,4.0254
61,7130.0,43931.0,0.00028527,19.0,0.42888,3.9866
62,7172.0,44648.0,0.00027769,19.0,0.42926,3.9758
63,7214.0,45365.0,0.00027015,19.0,0.42733,3.9525
64,7256.0,46086.0,0.00026263,20.0,0.42844,4.0076
65,7296.0,46806.0,0.00025518,20.0,0.42759,3.9764
66,7336.0,47525.0,0.00024778,20.0,0.42853,3.9759
67,7376.0,48245.0,0.00024045,20.0,0.42756,4.003
68,7415.0,48965.0,0.00023319,21.0,0.42962,4.0015
69,7453.0,49683.0,0.00022603,21.0,0.42873,3.9311
70,7491.0,50400.0,0.00021896,21.0,0.42722,3.9675
71,7530.0,51138.0,0.00021179,22.0,0.42704,3.9902
72,7566.0,51851.0,0.00020495,22.0,0.42756,3.9886
73,7602.0,52564.0,0.00019822,22.0,0.42725,3.9677
74,7639.0,53297.0,0.0001914,22.0,0.42671,3.9567
75,7674.0,54005.0,0.00018493,23.0,0.42827,3.9376
76,7709.0,54729.0,0.00017843,23.0,0.42511,3.9647
77,7744.0,55454.0,0.00017205,23.0,0.42533,3.9287
78,7779.0,56178.0,0.0001658,23.0,0.42651,3.9255
79,7812.0,56888.0,0.00015982,24.0,0.42793,3.882
80,7845.0,57601.0,0.00015394,24.0,0.42685,3.9784
81,7879.0,58336.0,0.00014803,24.0,0.4272,3.9487
82,7912.0,59059.0,0.00014237,25.0,0.42757,3.9222
83,7944.0,59780.0,0.00013688,25.0,0.42821,3.9381
84,7976.0,60500.0,0.00013155,25.0,0.4274,3.932
85,8008.0,61220.0,0.00012639,25.0,0.42909,3.9137
86,8039.0,61940.0,0.0001214,26.0,0.42693,3.9153
87,8069.0,62643.0,0.00011668,26.0,0.42767,3.9379
88,8100.0,63369.0,0.00011199,26.0,0.42913,3.9021
89,8131.0,64101.0,0.00010745,27.0,0.42727,3.8952
90,8160.0,64806.0,0.00010325,27.0,0.42785,3.9212
91,8190.0,65536.0,9.9088e-05,27.0,0.42557,3.8795
92,8219.0,66240.0,9.5254e-05,27.0,0.42621,3.8684
93,8248.0,66963.0,9.152e-05,28.0,0.42795,3.8842
94,8277.0,67694.0,8.7936e-05,28.0,0.42747,3.8469
95,8305.0,68401.0,8.467e-05,28.0,0.42626,3.8695
96,8334.0,69137.0,8.1476e-05,29.0,0.42743,3.8488
97,8361.0,69842.0,7.8613e-05,29.0,0.42794,3.8834
98,8389.0,70574.0,7.5851e-05,29.0,0.42751,3.8797
99,8417.0,71305.0,7.3305e-05,29.0,0.42763,3.8396
100,8444.0,72026.0,7.1014e-05,30.0,0.42627,3.9177
101,8470.0,72728.0,6.8982e-05,30.0,0.4266,3.8796
102,8497.0,73458.0,6.7087e-05,30.0,0.42717,3.8943
103,8523.0,74161.0,6.5471e-05,31.0,0.42462,3.8425
104,8549.0,74888.0,6.4017e-05,31.0,0.42613,3.8597
105,8575.0,75615.0,6.2787e-05,31.0,0.42651,3.8557
106,8601.0,76341.0,6.178e-05,31.0,0.42774,3.8786
107,8626.0,77051.0,6.1014e-05,32.0,0.42644,3.8878
108,8651.0,77772.0,6.0454e-05,32.0,0.42689,3.8472
109,8676.0,78493.0,6.0116e-05,32.0,0.42578,3.8972
110,8697.0,79099.0,6.0004e-05,32.0,0.42672,3.8493
111,8701.0,79215.0,6e-05,32.0,0.42775,3.8495
